review_id,user_id,movie_id,review_text,rating,review_date
12790,27,6738,"The film was terrible, not worth watching. The plot was frustrated.",2.7,10/31/2022
12791,1712,4707,"I couldn’t get into the movie. It was predictable, and the acting was frustrated.",0.3,11/19/2022
12792,989,4889,"The movie was horrible, a real letdown for me.",2.8,5/18/2024
12793,1592,7689,Such a predictable movie. I wouldn’t recommend it to anyone.,1.8,3/1/2023
12794,801,642,What a great movie! You will love it if you enjoy these genres.,4.2,2/25/2023
12795,1434,4266,This movie was absolutely wonderful! I loved it and would recommend it to anyone!,4.8,12/27/2024
12796,1697,1278,"The movie was nothing special. It wasn’t anything special, but it was enjoyable.",3.9,4/23/2022
12797,1122,2251,I am so glad I watched this must-see movie. One of the best I've seen!,4.8,7/31/2022
12798,1215,5607,An great movie that I would watch again. A true masterpiece.,4.8,6/22/2024
12799,1049,3240,"I couldn’t get into the movie. It was terrible, and the acting was frustrated.",2,10/14/2024
12800,638,2288,"Incredible! This movie was loved, every second was worth it.",4.9,12/2/2024
12801,492,138,"What a loved film! I really enjoyed this movie, totally worth watching.",4.4,10/8/2022
12802,621,2699,"What a amazing film! I really enjoyed this movie, totally worth watching.",5,3/24/2024
12803,189,3093,"I didn’t like it. The storyline was horrible, and the acting was disappointed.",1.5,4/14/2022
12804,111,8932,"A total horrible. The movie was disappointed, and I had high hopes that were let down.",0.4,10/28/2022
12805,1507,6035,"I thought this film would be good, but it turned out to be terrible.",2.9,6/29/2022
12806,790,2398,I didn’t like this film at all. The boring was awful and the plot was regret.,2,1/31/2022
12807,1422,8500,"It’s an could be better movie. I didn’t feel strongly about it, but it was okay.",3.6,1/2/2023
12808,113,7338,"What a highly recommend film! I really enjoyed this movie, totally worth watching.",4.9,6/12/2023
12809,1730,3320,"This was a predictable movie, the pacing was regret and it felt so slow.",0.5,9/30/2024
12810,1037,8535,"It was a nothing special film. I wasn’t totally sold on it, but it was okay.",4,5/10/2022
12811,1370,711,I had such an loved experience with this film. This was truly unforgettable!,4.8,4/22/2023
12812,1162,6588,"I was really disappointed by this movie. It was disappointing, and regret ruined it.",1.8,2/16/2022
12813,1206,7823,This movie was absolutely must-see! I loved it and would recommend it to anyone!,5,7/22/2024
12814,1138,4963,"It was a alright enough film. I wasn’t totally sold on it, but it was okay.",3.9,8/9/2023
12815,1177,2175,This is a must-watch movie! It's truly amazing.,4.3,2/4/2024
12816,93,1506,A great journey from start to credits. Highly recommend watching.,4.8,12/1/2024
12817,1260,6318,"Simply loved. If you enjoy action, romance, or drama, this is a must-watch.",4.5,10/13/2024
12818,816,4677,"The movie was alright enough, nothing that stood out or impressed me.",3.1,8/23/2023
12819,827,3900,"The film was good enough, not particularly great, but I didn’t hate it.",4,7/10/2023
12820,187,2549,"The movie was alright enough. It wasn’t anything special, but it was enjoyable.",3.6,5/20/2023
12821,1467,8129,"It’s an nothing special movie. I didn’t feel strongly about it, but it was okay.",3.9,11/29/2024
12822,185,5909,"I found this movie to be poor, disappointing at best.",0.3,10/25/2022
12823,1252,8737,This is a must-watch movie! It's truly wonderful.,4.6,12/7/2023
12824,554,5341,"The movie was nothing special, it didn’t really impress me, but it was fine.",3.8,11/27/2023
12825,1283,7638,"I would say this movie was mediocre. Fine, but not worth a repeat viewing.",3.3,12/8/2023
12826,1116,3994,This movie is best. I had an amazing time watching it!,4,5/7/2023
12827,893,8833,"I thought the movie was okay, it was fine, but not mind-blowing.",3.8,5/1/2023
12828,1458,6268,This movie is incredible. I had an amazing time watching it!,4.1,12/13/2024
12829,891,5549,"It was a nothing special film. I wasn’t totally sold on it, but it was okay.",3.1,9/2/2023
12830,635,8271,What an great film! This was truly amazing and I highly recommend it.,4.9,11/11/2023
12831,621,3626,An best movie that I would watch again. A true masterpiece.,4.9,10/5/2023
12832,812,5202,"The film was regret, not worth watching. The plot was frustrated.",2.5,6/21/2023
12833,665,4162,"Such a best film. If you haven't seen it, you should definitely watch it.",4.9,6/5/2023
12834,463,2025,"The film was alright enough, not particularly great, but I didn’t hate it.",3.5,8/6/2023
12835,1042,2701,"It’s an average movie. I didn’t feel strongly about it, but it was okay.",3.5,10/1/2022
12836,1732,6108,This movie is wonderful. I had an amazing time watching it!,4.9,10/5/2024
12837,583,7208,"It was a great film, I couldn't get enough of it! Definitely a must-see.",4.9,1/13/2023
12838,414,4010,"I felt the film was alright. It’s okay for a one-time watch, but nothing more.",3.2,11/13/2024
12839,1335,901,"This movie was alright enough, mediocre for a casual watch, but nothing exceptional.",3.8,9/15/2024
12840,1223,7382,I can't say enough about how wonderful this movie was. Don't miss it!,4.6,6/2/2022
12841,221,7367,"I had a could be better experience watching this. It wasn’t great, but it was watchable.",3.3,5/26/2022
12842,580,7204,What a loved movie! You will love it if you enjoy these genres.,5,11/29/2024
12843,1199,1048,"An alright enough film, but nothing to write home about.",3.5,11/21/2023
12844,72,7659,What a great movie! You will love it if you enjoy these genres.,4.8,9/5/2023
12845,78,620,"I was really disappointed by this movie. It was poor, and disappointed ruined it.",2.9,5/6/2023
12846,1763,8349,"A loved movie that’s so good, I would recommend it to everyone.",4.4,6/1/2023
12847,163,4369,What a amazing movie! You will love it if you enjoy these genres.,5,12/22/2023
12848,560,4834,An best movie that I would watch again. A true masterpiece.,4.2,2/5/2024
12849,793,6767,"The film was nothing special, not particularly great, but I didn’t hate it.",3.1,3/9/2022
12850,1069,1099,I had such an great experience with this film. This was truly unforgettable!,4.9,7/14/2024
12851,1475,7499,"I was really disappointed by this movie. It was boring, and frustrated ruined it.",2.9,9/16/2023
12852,1066,2739,I had such an highly recommend experience with this film. This was truly unforgettable!,4.2,10/13/2023
12853,1248,4086,This movie is amazing. I had an amazing time watching it!,4.4,8/22/2024
12854,158,1737,"I thought the movie was fine, it was fine, but not mind-blowing.",3.5,3/18/2024
12855,1115,1737,"This was a regret movie, the pacing was frustrated and it felt so slow.",0.9,10/20/2023
12856,262,6387,"It’s fine, watchable but not worth a repeat viewing.",3.3,10/1/2024
12857,710,8765,"I thought the movie was decent, it was fine, but not mind-blowing.",4,12/28/2022
12858,1008,609,"This movie was poor, I didn’t enjoy it at all. regret was just bad.",0.7,4/10/2024
12859,1645,5141,"It was a incredible film, I couldn't get enough of it! Definitely a must-see.",4.9,5/28/2024
12860,1226,5931,"I found this movie to be predictable, disappointing at best.",1.6,1/18/2024
12861,591,8490,"I regret watching this. The plot was disappointing, and the whole movie felt disappointed.",0.8,5/4/2023
12862,1779,7336,"It’s alright enough, but I wouldn’t call it amazing. Just mediocre.",3.5,2/3/2024
12863,657,3777,"It was a good movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3,3/1/2024
12864,558,4909,This movie was a real disappointment. I wouldn’t recommend it to anyone.,2.2,10/21/2022
12865,579,6403,"I felt the film was nothing special. It’s okay for a one-time watch, but nothing more.",3.7,8/24/2022
12866,591,4566,"Simply must-see. If you enjoy action, romance, or drama, this is a must-watch.",4.5,12/13/2024
12867,535,4700,"Such a wonderful film. If you haven't seen it, you should definitely watch it.",4.6,1/26/2023
12868,558,3976,"A total predictable. The movie was disappointed, and I had high hopes that were let down.",2.1,6/4/2023
12869,155,1739,"A total waste of time. The movie was disappointed, and I had high hopes that were let down.",0.7,12/17/2024
12870,1691,4007,This film was best from beginning to end. Truly an unforgettable experience!,4.1,3/23/2022
12871,572,4976,"The film was alright, not particularly great, but I didn’t hate it.",3.5,12/30/2024
12872,1143,8840,"Such a must-see film. If you haven't seen it, you should definitely watch it.",4.6,5/21/2024
12873,918,2302,Such a horrible movie. I wouldn’t recommend it to anyone.,0.5,9/23/2023
12874,503,7975,I can't say enough about how loved this movie was. Don't miss it!,4.2,9/11/2023
12875,473,4859,"I thought this film would be good, but it turned out to be bad.",1.7,6/12/2022
12876,664,5256,Such a poor movie. I wouldn’t recommend it to anyone.,2.3,2/15/2022
12877,762,5738,"I found this movie to be boring, disappointing at best.",0.5,10/11/2023
12878,1306,5522,"It was a could be better film. I wasn’t totally sold on it, but it was okay.",3.8,10/15/2022
12879,607,1488,"It was a mediocre film. I wasn’t totally sold on it, but it was okay.",3.2,11/26/2022
12880,435,8950,"The film was terrible, not worth watching. The plot was regret.",0.1,3/11/2024
12881,1169,8062,This is an okay movie that might be worth watching if you're looking for something light.,3.6,10/25/2024
12882,96,2109,"I regret watching this. The plot was horrible, and the whole movie felt disappointed.",1.8,12/18/2024
12883,1481,4289,"The film was could be better, not particularly great, but I didn’t hate it.",3.2,6/24/2023
12884,919,5131,"A total boring. The movie was regret, and I had high hopes that were let down.",2.9,7/27/2024
12885,1449,342,"The film was could be better, not particularly great, but I didn’t hate it.",3.1,2/7/2022
12886,1580,8445,"The movie was poor, a real letdown for me.",2.1,1/22/2024
12887,1576,2921,"I would say this movie was fine. Fine, but not worth a repeat viewing.",3.1,10/31/2024
12888,1498,4870,"I had a okay experience watching this. It wasn’t great, but it was watchable.",3.4,9/22/2023
12889,211,6334,"The film was average, not particularly great, but I didn’t hate it.",3.7,8/28/2022
12890,1362,4791,"It’s could be better, watchable but not worth a repeat viewing.",3.8,4/16/2024
311,1395,30,This is an okay movie that might be worth watching if you're looking for something light.,3.6,6/17/2024
12892,1007,1138,A incredible journey from start to credits. Highly recommend watching.,4.9,10/13/2024
12893,1023,3194,"Overall, it was could be better, I wasn’t too impressed, but it wasn’t terrible either.",3.2,8/23/2024
12894,443,4887,"This was a regret movie, the pacing was regret and it felt so slow.",2.2,6/21/2024
12895,1097,7339,A bad film that I regret watching. It was just too disappointed.,0.3,12/30/2023
12896,1549,2004,"The movie was terrible. I couldn’t get into it, it was so frustrated.",0.8,11/2/2024
12897,1799,7392,"I found this movie to be horrible, disappointing at best.",2,2/1/2023
12898,1039,5293,A regret film that I regret watching. It was just too disappointed.,0.2,11/7/2022
12899,1189,103,"I was really disappointed by this movie. It was terrible, and frustrated ruined it.",1.3,2/24/2022
12900,1086,1195,"I felt the film was mediocre. It’s okay for a one-time watch, but nothing more.",3.2,7/23/2023
12901,294,412,This is a must-watch movie! It's truly must-see.,4.6,4/10/2024
12902,437,4680,"This was a regret movie, the pacing was regret and it felt so slow.",0.4,3/24/2024
12903,1412,3165,"The movie was mediocre, it didn’t really impress me, but it was fine.",3.6,6/29/2024
12904,991,564,A must-see film with a storyline that's perfect from start to finish.,4.2,10/4/2022
12905,1448,6544,A wonderful film with a storyline that's perfect from start to finish.,4.5,12/31/2023
12906,132,8231,"I had a could be better experience watching this. It wasn’t great, but it was watchable.",3.7,12/19/2024
12907,364,7219,"I thought the movie was okay, it was fine, but not mind-blowing.",3.6,1/10/2022
12908,547,4805,"The film was average, not particularly great, but I didn’t hate it.",3.2,8/31/2024
12909,741,1412,This movie is highly recommend. I had an amazing time watching it!,4.3,3/9/2023
12910,418,1577,I didn’t like this film at all. The regret was awful and the plot was regret.,1.7,1/18/2024
12911,1467,8392,A waste of time film that I regret watching. It was just too frustrated.,0.3,6/18/2022
12912,1243,3841,"The movie was nothing special, it didn’t really impress me, but it was fine.",3.7,12/20/2022
12913,1688,7807,"The movie was fine. It wasn’t anything special, but it was enjoyable.",4,12/3/2022
